time,compressor power,compressor mark,AC PTC power,AC PTC mark,battery PTC power,battery PTC mark,MCU front power,MCU front mark,MCU rear power,MCU rear mark,DCDC power,DCDC mark,fan power,fan mark,water pump power,water pump mark,blower power,blower mark,others power,others mark,battery power,battery mark,mechanical ratio,low voltage ratio,high voltage ratio,MCU rear ratio,battery PTC ratio,AC PTC ratio,MCU front ratio,compressor ratio
5739,0,0,6.7,1,5,1,-17.5,0,-3.5,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.29785729,6.02 ,53.69 ,28.95411107,22.85 ,30.84 ,11.34374622,0
5740,0,0,6.7,1,5,1,-4.3,0,0.4,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.29278512,6.02 ,53.69 ,28.95342638,22.85 ,30.84 ,11.33935874,0
5741,0,0,6.6,1,5,1,-2.5,0,0.5,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.28879912,6.02 ,53.69 ,28.9523525,22.85 ,30.85 ,11.33644662,0
5742,0,0,6.6,1,5,1,0.2,1,0.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.28608282,6.02 ,53.70 ,28.95029369,22.85 ,30.85 ,11.33578913,0
5743,0,0,6.6,1,5,1,1,1,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.28375321,6.02 ,53.70 ,28.94795553,22.84 ,30.85 ,11.33579768,0
5744,0,0,6.6,1,5,1,-0.8,0,-0.5,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.2801548,6.02 ,53.70 ,28.9457709,22.84 ,30.86 ,11.3343839,0
5745,0,0,6.7,1,5,1,-6,0,-3,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.27227023,6.02 ,53.71 ,28.94330906,22.84 ,30.87 ,11.32896117,0
5746,0,0,6.6,1,5,1,-9.1,0,-1.5,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.26353951,6.02 ,53.72 ,28.94268788,22.84 ,30.87 ,11.32085162,0
5747,0,0,6.7,1,5,1,-11.3,0,-2.6,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.25294915,6.02 ,53.72 ,28.94190602,22.84 ,30.88 ,11.31104313,0
5748,0,0,6.6,1,5,1,-10.6,0,-2.3,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.24294705,6.02 ,53.73 ,28.94116059,22.85 ,30.89 ,11.30178646,0
5749,0,0,6.7,1,5,1,-8.7,0,-2.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.23406677,6.03 ,53.74 ,28.94001152,22.85 ,30.89 ,11.29405525,0
5750,0,0,6.7,1,5,1,-7.7,0,-1.9,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.22584892,6.03 ,53.75 ,28.93872628,22.85 ,30.90 ,11.28712264,0
5751,0,0,6.7,1,5,1,-4.3,0,-0.9,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.22006178,6.03 ,53.75 ,28.93718847,22.85 ,30.91 ,11.2828733,0
5752,0,0,6.6,1,5,1,-0.6,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.21679827,6.03 ,53.76 ,28.93521348,22.84 ,30.91 ,11.2815848,0
5753,0,0,6.6,1,5,1,0.1,1,0.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.21403241,6.03 ,53.76 ,28.93318292,22.84 ,30.91 ,11.28084948,0
5754,0,0,6.6,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.21115646,6.03 ,53.76 ,28.93111374,22.84 ,30.92 ,11.28004272,0
5755,0,0,6.6,1,5,1,0,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.20822568,6.03 ,53.76 ,28.92897918,22.84 ,30.92 ,11.27924649,0
5756,0,0,6.6,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.20535055,6.03 ,53.76 ,28.92691059,22.84 ,30.93 ,11.27843996,0
5757,0,0,6.6,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.20247584,6.03 ,53.77 ,28.92484229,22.84 ,30.93 ,11.27763354,0
5758,0,0,6.6,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.19960153,6.03 ,53.77 ,28.92277429,22.83 ,30.93 ,11.27682724,0
5759,0,0,6.6,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.19672764,6.03 ,53.77 ,28.92070659,22.83 ,30.94 ,11.27602106,0
5760,0,0,6.6,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.19385416,6.03 ,53.77 ,28.91863918,22.83 ,30.94 ,11.27521498,0
5761,0,0,6.6,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.19098109,6.03 ,53.78 ,28.91657206,22.83 ,30.95 ,11.27440903,0
5762,0,0,6.6,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.18810843,6.03 ,53.78 ,28.91450524,22.83 ,30.95 ,11.27360319,0
5763,0,0,6.6,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.18523618,6.03 ,53.78 ,28.91243872,22.83 ,30.95 ,11.27279746,0
5764,0,0,6.6,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.18236434,6.04 ,53.78 ,28.91037249,22.83 ,30.96 ,11.27199185,0
5765,0,0,6.6,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.17949291,6.04 ,53.78 ,28.90830656,22.82 ,30.96 ,11.27118635,0
5766,0,0,6.6,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.17662189,6.04 ,53.79 ,28.90624092,22.82 ,30.97 ,11.27038097,0
5767,0,0,6.6,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.17375129,6.04 ,53.79 ,28.90417558,22.82 ,30.97 ,11.26957571,0
5768,0,0,6.6,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.17088109,6.04 ,53.79 ,28.90211053,22.82 ,30.97 ,11.26877056,0
5769,0,0,6.6,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.1680113,6.04 ,53.79 ,28.90004578,22.82 ,30.98 ,11.26796552,0
5770,0,0,6.6,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.16514192,6.04 ,53.80 ,28.89798132,22.82 ,30.98 ,11.2671606,0
5771,0,0,6.6,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.16227295,6.04 ,53.80 ,28.89591716,22.81 ,30.98 ,11.2663558,0
5772,0,0,6.6,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.1594044,6.04 ,53.80 ,28.89385329,22.81 ,30.99 ,11.26555111,0
5773,0,0,6.6,1,5,1,0,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.15648103,6.04 ,53.80 ,28.8917241,22.81 ,30.99 ,11.26475693,0
5774,0,0,6.5,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.15365034,6.04 ,53.80 ,28.88968748,22.81 ,31.00 ,11.26396286,0
5775,0,0,6.5,1,5,1,3.4,1,3.4,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.15457455,6.04 ,53.80 ,28.88897559,22.81 ,31.00 ,11.26559897,0
5776,0,0,6.6,1,5,1,3.4,1,3.9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.15573749,6.04 ,53.80 ,28.8885652,22.80 ,31.00 ,11.26717228,0
5777,0,0,6.6,1,5,1,4.7,1,5.4,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.15844544,6.04 ,53.80 ,28.88879234,22.80 ,31.00 ,11.2696531,0
5778,0,0,6.6,1,5,1,3,1,3.3,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.15905567,6.04 ,53.80 ,28.88809521,22.80 ,31.00 ,11.27096046,0
5779,0,0,6.6,1,5,1,6.8,1,7.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.16385868,6.04 ,53.79 ,28.8888776,22.79 ,31.00 ,11.27498108,0
5780,0,0,6.6,1,5,1,5.4,1,6.3,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.16744643,6.04 ,53.79 ,28.88950811,22.79 ,31.00 ,11.27793832,0
5781,0,0,6.6,1,5,1,0.3,1,0.6,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.16507718,6.04 ,53.79 ,28.88776048,22.79 ,31.01 ,11.2773167,0
5782,0,0,6.6,1,5,1,3.3,1,4.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.16629277,6.04 ,53.79 ,28.88750833,22.78 ,31.01 ,11.27878444,0
5783,0,0,6.5,1,5,1,-2.4,0,-1.4,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.16136945,6.04 ,53.79 ,28.88519588,22.78 ,31.01 ,11.27617357,0
5784,0,0,6.5,1,5,1,6,1,5.6,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.16493797,6.04 ,53.79 ,28.88523503,22.78 ,31.01 ,11.27970294,0
5785,0,0,6.6,1,5,1,4.2,1,4.4,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.16681461,6.04 ,53.79 ,28.88494037,22.77 ,31.02 ,11.28187424,0
5786,0,0,6.6,1,5,1,4.8,1,5.7,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.16973779,6.04 ,53.79 ,28.88533772,22.77 ,31.02 ,11.28440007,0
5787,0,0,6.5,1,5,1,6.4,1,8,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.17484572,6.04 ,53.78 ,28.88684219,22.77 ,31.02 ,11.28800353,0
5788,0,0,6.5,1,5,1,6.7,1,8.4,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.18033712,6.04 ,53.78 ,28.88852815,22.76 ,31.02 ,11.29180897,0
5789,0,0,6.5,1,5,1,6.8,1,8.7,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.18604646,6.04 ,53.77 ,28.89038319,22.76 ,31.01 ,11.29566327,0
5790,0,0,6.5,1,5,1,5.9,1,7.8,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.19076257,6.04 ,53.77 ,28.89188776,22.75 ,31.01 ,11.29887481,0
5791,0,0,6.5,1,5,1,4.9,1,6.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.19399099,6.04 ,53.76 ,28.89254528,22.75 ,31.02 ,11.30144571,0
5792,0,0,6.6,1,5,1,3.4,1,5.9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.19624596,6.04 ,53.76 ,28.89344389,22.74 ,31.02 ,11.30280207,0
5793,0,0,6.5,1,5,1,5.7,1,7.5,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.20068256,6.04 ,53.76 ,28.89480401,22.74 ,31.02 ,11.30587855,0
5794,0,0,6.5,1,5,1,6.5,1,7.2,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.20539243,6.04 ,53.75 ,28.89575483,22.74 ,31.02 ,11.3096376,0
5795,0,0,6.5,1,5,1,5.1,1,7,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.2092208,6.04 ,53.75 ,28.8969465,22.73 ,31.02 ,11.3122743,0
5796,0,0,6.6,1,5,1,1.8,1,4.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.20960278,6.04 ,53.75 ,28.89709218,22.73 ,31.02 ,11.31251059,0
5797,0,0,6.5,1,5,1,2.5,1,3.3,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.20985577,6.04 ,53.75 ,28.89647584,22.73 ,31.02 ,11.31337993,0
5798,0,0,6.5,1,5,1,0.6,1,1.4,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.20794633,6.04 ,53.75 ,28.89506937,22.72 ,31.02 ,11.31287696,0
5799,0,0,6.5,1,5,1,1.5,1,1.2,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.20631109,6.04 ,53.75 ,28.89321377,22.72 ,31.03 ,11.31309731,0
5800,0,0,6.5,1,5,1,-0.2,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.20291671,6.05 ,53.75 ,28.89088072,22.72 ,31.03 ,11.31203599,0
5801,0,0,6.5,1,5,1,-2.7,0,-0.8,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.19765344,6.05 ,53.76 ,28.88867464,22.72 ,31.03 ,11.3089788,0
5802,0,0,6.4,1,5,1,-4.3,0,0.5,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.19207809,6.05 ,53.76 ,28.88763686,22.72 ,31.04 ,11.30444123,0
5803,0,0,6.5,1,5,1,-3.7,0,-1.2,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.18578795,6.05 ,53.77 ,28.88524941,22.72 ,31.04 ,11.30053854,0
5804,0,0,6.5,1,5,1,-1.8,0,0.7,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.18147627,6.05 ,53.77 ,28.88351987,22.72 ,31.05 ,11.2979564,0
5805,0,0,6.5,1,5,1,-0.9,0,-0.2,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.1772022,6.05 ,53.77 ,28.88099027,22.72 ,31.05 ,11.29621193,0
5806,0,0,6.5,1,5,1,6,1,6.8,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.18049371,6.05 ,53.77 ,28.88115075,22.72 ,31.05 ,11.29934297,0
5807,0,0,6.5,1,5,1,6.5,1,7.3,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.18422245,6.05 ,53.77 ,28.88142553,22.72 ,31.05 ,11.30279692,0
5808,0,0,6.4,1,5,1,8,1,9.9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.19023791,6.05 ,53.76 ,28.88302661,22.72 ,31.05 ,11.30721129,0
5809,0,0,6.6,1,5,1,8,1,8.4,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.19538995,6.05 ,53.76 ,28.88362121,22.71 ,31.05 ,11.31176874,0
5810,0,0,6.5,1,5,1,5.4,1,6.6,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.19819862,6.05 ,53.76 ,28.88378299,22.71 ,31.04 ,11.31441563,0
5811,0,0,6.5,1,5,1,0.7,1,1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.19539125,6.05 ,53.76 ,28.88156254,22.71 ,31.05 ,11.3138287,0
5812,0,0,6.5,1,5,1,-0.3,0,-0.2,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.19141413,6.05 ,53.76 ,28.878851,22.71 ,31.05 ,11.31256313,0
5813,0,0,6.5,1,5,1,-0.1,0,0.3,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.18785869,6.05 ,53.76 ,28.87643969,22.71 ,31.05 ,11.31141901,0
5814,0,0,6.5,1,5,1,1,1,0.6,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.18503525,6.05 ,53.77 ,28.87390672,22.71 ,31.06 ,11.31112853,0
5815,0,0,6.4,1,5,1,9.2,1,9.8,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.19168407,6.05 ,53.76 ,28.87515146,22.71 ,31.05 ,11.3165326,0
5816,0,0,6.4,1,5,1,8.2,1,9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.19737923,6.05 ,53.76 ,28.87616508,22.70 ,31.05 ,11.32121415,0
5817,0,0,6.4,1,5,1,16.6,1,18.2,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.21275371,6.05 ,53.74 ,28.88097839,22.70 ,31.05 ,11.33177532,0
5818,0,0,6.5,1,5,1,13.5,1,16.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.22523117,6.04 ,53.73 ,28.88521348,22.69 ,31.04 ,11.34001769,0
5819,0,0,6.4,1,5,1,9,1,9.5,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.23169746,6.04 ,53.72 ,28.88639046,22.69 ,31.04 ,11.34530699,0
5820,0,0,6.5,1,5,1,4.2,1,6.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.23367281,6.04 ,53.72 ,28.88662251,22.68 ,31.04 ,11.3470503,0
5821,0,0,6.5,1,5,1,1.4,1,2.8,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.23234624,6.04 ,53.72 ,28.88547278,22.68 ,31.04 ,11.34687347,0
5822,0,0,6.5,1,5,1,3,1,4.3,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.2326426,6.04 ,53.72 ,28.88482394,22.68 ,31.04 ,11.34781866,0
5823,0,0,6.4,1,5,1,2.9,1,4.6,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.23297461,6.04 ,53.72 ,28.88434415,22.68 ,31.04 ,11.34863046,0
5824,0,0,6.4,1,5,1,2,1,3.9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.23246817,6.04 ,53.72 ,28.88367327,22.68 ,31.04 ,11.3487949,0
5825,0,0,6.4,1,5,1,-0.1,0,-0.9,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.22818793,6.05 ,53.73 ,28.88043378,22.68 ,31.05 ,11.34775416,0
5826,0,0,6.3,1,5,1,-15.4,0,-4.3,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.2137518,6.05 ,53.74 ,28.87907812,22.68 ,31.05 ,11.33467368,0
5827,0,0,6.4,1,5,1,-1.9,0,-0.2,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.20890802,6.05 ,53.74 ,28.87679669,22.69 ,31.06 ,11.33211133,0
5828,0,0,6.4,1,5,1,-1.4,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.20446682,6.05 ,53.75 ,28.87450141,22.69 ,31.06 ,11.32996541,0
5829,0,0,6.4,1,5,1,6.7,1,5.4,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.20739327,6.05 ,53.74 ,28.8735931,22.68 ,31.06 ,11.33380017,0
5830,0,0,6.3,1,5,1,5.6,1,8.3,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.21119259,6.05 ,53.74 ,28.87478313,22.68 ,31.06 ,11.33640946,0
5831,0,0,6.3,1,5,1,6.2,1,8.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.21524569,6.05 ,53.74 ,28.87571052,22.68 ,31.06 ,11.33953516,0
5832,0,0,6.3,1,5,1,6.2,1,8.8,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.21967955,6.05 ,53.73 ,28.87709268,22.68 ,31.06 ,11.34258687,0
5833,0,0,6.3,1,5,1,4.7,1,9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.22343783,6.05 ,53.73 ,28.87902656,22.67 ,31.06 ,11.34441127,0
5834,0,0,6.4,1,5,1,1.3,1,2.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.22156766,6.05 ,53.73 ,28.87737211,22.67 ,31.06 ,11.34419555,0
5835,0,0,6.4,1,5,1,1.1,1,1.5,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.21929767,6.05 ,53.73 ,28.87540726,22.67 ,31.06 ,11.34389041,0
5836,0,0,6.4,1,5,1,8.1,1,10.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.22558538,6.05 ,53.73 ,28.87721114,22.67 ,31.06 ,11.34837424,0
5837,0,0,6.3,1,5,1,5,1,9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.22950347,6.05 ,53.72 ,28.87906448,22.67 ,31.06 ,11.350439,0
5838,0,0,6.4,1,5,1,3.9,1,6,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.23110853,6.05 ,53.72 ,28.87920592,22.66 ,31.06 ,11.35190262,0
5839,0,0,6.3,1,5,1,1.2,1,2.9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.22962115,6.05 ,53.72 ,28.87809885,22.66 ,31.06 ,11.35152229,0
5840,0,0,6.3,1,5,1,1.7,1,2.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.22797043,6.05 ,53.73 ,28.87634077,22.66 ,31.06 ,11.35162966,0
5841,0,0,6.3,1,5,1,3.2,1,6.3,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.22943026,6.05 ,53.72 ,28.87691466,22.66 ,31.06 ,11.35251561,0
5842,0,0,6.3,1,5,1,4,1,8.3,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.23245365,6.05 ,53.72 ,28.87860206,22.66 ,31.06 ,11.35385159,0
5843,0,0,6.3,1,5,1,2.5,1,2.7,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.2316037,6.05 ,53.72 ,28.87704976,22.66 ,31.06 ,11.35455394,0
5844,0,0,6.3,1,5,1,1.5,1,1.9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.22980908,6.05 ,53.72 ,28.87526855,22.66 ,31.06 ,11.35454053,0
5845,0,0,6.2,1,5,1,2,1,2.9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.22875943,6.05 ,53.72 ,28.87395226,22.66 ,31.07 ,11.35480717,0
5846,0,0,6.2,1,5,1,2.6,1,6.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.22974514,6.05 ,53.72 ,28.87452807,22.66 ,31.07 ,11.35521708,0
5847,0,0,6.1,1,5,1,6.5,1,10.5,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.23529103,6.05 ,53.72 ,28.87695688,22.65 ,31.06 ,11.35833415,0
5848,0,0,6.1,1,5,1,8.5,1,12.5,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.24305004,6.05 ,53.71 ,28.88018101,22.65 ,31.06 ,11.36286903,0
5849,0,0,6.1,1,5,1,7.4,1,11.5,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.24969776,6.05 ,53.70 ,28.88307105,22.65 ,31.06 ,11.36662671,0
5850,0,0,6,1,5,1,7.5,1,12.5,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.25697747,6.05 ,53.70 ,28.88660753,22.64 ,31.06 ,11.37036994,0
5851,0,0,6.1,1,5,1,8.2,1,11.2,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.26389005,6.04 ,53.69 ,28.88908947,22.64 ,31.05 ,11.37480058,0
5852,0,0,5.9,1,5,1,7.8,1,11.3,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.27070911,6.04 ,53.69 ,28.89179272,22.64 ,31.05 ,11.3789164,0
5853,0,0,6,1,5,1,7.1,1,12.2,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.27755999,6.04 ,53.68 ,28.8952087,22.63 ,31.05 ,11.38235129,0
5854,0,0,5.9,1,5,1,8.1,1,12.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.28485973,6.04 ,53.67 ,28.89826883,22.63 ,31.04 ,11.38659091,0
5855,0,0,6,1,5,1,7,1,12,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.29146682,6.04 ,53.67 ,28.90152555,22.63 ,31.04 ,11.38994127,0
5856,0,0,5.9,1,5,1,7.2,1,12.3,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.29837862,6.04 ,53.66 ,28.90494829,22.62 ,31.04 ,11.39343034,0
5857,0,0,5.9,1,5,1,7.4,1,11.7,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.30514286,6.04 ,53.65 ,28.90798125,22.62 ,31.04 ,11.39716162,0
5858,0,0,5.9,1,5,1,6.2,1,10.2,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.31043823,6.04 ,53.65 ,28.9103585,22.62 ,31.03 ,11.40007972,0
5859,0,0,5.8,1,5,1,3.5,1,9.7,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.31403152,6.04 ,53.65 ,28.91314744,22.61 ,31.03 ,11.40088407,0
5860,0,0,5.7,1,5,1,3.8,1,7,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.31639473,6.04 ,53.64 ,28.91416455,22.61 ,31.03 ,11.40223019,0
5861,0,0,5.8,1,5,1,3.5,1,7.9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.31904583,6.04 ,53.64 ,28.91581518,22.61 ,31.03 ,11.40323065,0
5862,0,0,5.8,1,5,1,2,1,4.7,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.31914747,6.04 ,53.64 ,28.91579261,22.61 ,31.03 ,11.40335486,0
5863,0,0,5.8,1,5,1,-7.1,0,-6.6,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.30818688,6.04 ,53.65 ,28.91086248,22.61 ,31.04 ,11.3973244,0
5864,0,0,5.6,1,5,1,-22.2,0,-4.3,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.29042731,6.04 ,53.67 ,28.91148953,22.62 ,31.05 ,11.37893778,0
5865,0,0,5.6,1,5,1,-24.3,0,-4.5,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.27141358,6.05 ,53.68 ,28.9125394,22.62 ,31.06 ,11.35887417,0
5866,0,0,5.6,1,5,1,-22.8,0,-4.9,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.25299054,6.05 ,53.70 ,28.9129369,22.63 ,31.07 ,11.34005364,0
5867,0,0,5.5,1,5,1,1.2,1,0.5,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.25060614,6.05 ,53.70 ,28.91056879,22.63 ,31.07 ,11.34003735,0
5868,0,0,5.6,1,5,1,0.7,1,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.24764254,6.05 ,53.70 ,28.90798316,22.63 ,31.07 ,11.33965938,0
5869,0,0,5.4,1,5,1,-1.8,0,-0.8,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.24299702,6.05 ,53.71 ,28.90561666,22.63 ,31.08 ,11.33738036,0
5870,0,0,5.4,1,5,1,-1.7,0,-0.3,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.23867789,6.05 ,53.71 ,28.90354721,22.63 ,31.08 ,11.33513068,0
5871,0,0,5.5,1,5,1,0.5,1,0.4,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.23589772,6.05 ,53.71 ,28.90132624,22.63 ,31.08 ,11.33457148,0
5872,0,0,5.6,1,5,1,0.7,1,0.7,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.2332799,6.05 ,53.72 ,28.89916817,22.63 ,31.08 ,11.33411172,0
